id,effect,type,model
1296,1.044251059,T,RCS
1297,0.980329783,T,RCS
1298,1.102037336,T,RCS
1299,1.092962592,T,RCS
13,0.778173445,T,RCS
13,30329.28631,A,RCS
130,0.685086214,T,RCS
130,36628.64441,A,RCS
1300,1.145311595,T,RCS
1301,0.74210341,T,RCS
1302,0.888533485,T,RCS
1303,0.79508475,T,RCS
1304,0.875770217,T,RCS
1305,1.135440047,T,RCS
1306,1.261564654,T,RCS
1307,1.280029494,T,RCS
1308,1.100393882,T,RCS
1309,0.904008117,T,RCS
131,1.080945461,T,RCS
131,40292.50478,A,RCS
1310,1.014806391,T,RCS
1311,1.12167666,T,RCS
1312,1.003124635,T,RCS
1313,0.7486449,T,RCS
1314,0.920520442,T,RCS
1315,1.285234189,T,RCS
1316,0.905442333,T,RCS
1317,1.102734795,T,RCS
1318,0.972523273,T,RCS
1319,0.836346862,T,RCS
132,0.952154357,T,RCS
132,37754.63431,A,RCS
1320,0.881338177,T,RCS
1321,1.120144826,T,RCS
1322,1.098911195,T,RCS
1323,0.844090171,T,RCS
1324,1.011172361,T,RCS
1325,0.803221753,T,RCS
1326,0.907742156,T,RCS
1327,0.881846455,T,RCS
1328,0.88308036,T,RCS
1329,0.80775058,T,RCS
133,1.181755787,T,RCS
133,39503.60624,A,RCS
1330,0.951872633,T,RCS
1331,1.074877235,T,RCS
1332,0.867635697,T,RCS
1333,0.885202921,T,RCS
1334,1.051138938,T,RCS
1335,0.98541594,T,RCS
1336,1.129412432,T,RCS
1337,1.12923971,T,RCS
1338,1.21693502,T,RCS
1339,0.99811953,T,RCS
134,0.708929031,T,RCS
134,38273.83686,A,RCS
1340,0.938595776,T,RCS
1341,0.931021384,T,RCS
1342,0.849525425,T,RCS
1343,1.068591175,T,RCS
1344,0.801234584,T,RCS
1345,0.685297796,T,RCS
1346,0.806250412,T,RCS
1347,0.979930342,T,RCS
1348,0.863872201,T,RCS
1349,1.051066629,T,RCS
135,1.391641588,T,RCS
135,39504.37523,A,RCS
1350,0.82605583,T,RCS
1351,0.84658011,T,RCS
1352,1.143564792,T,RCS
1353,1.022760219,T,RCS
1354,0.998160689,T,RCS
1355,0.947276183,T,RCS
1356,1.19436743,T,RCS
1357,0.894963624,T,RCS
1358,0.995844813,T,RCS
1359,0.933818002,T,RCS
136,1.013899659,T,RCS
136,40022.36097,A,RCS
1360,1.091498908,T,RCS
1361,1.145400369,T,RCS
1362,1.012931297,T,RCS
1363,0.899238924,T,RCS
1364,0.877939514,T,RCS
1365,0.939451302,T,RCS
1366,1.268417106,T,RCS
1367,0.874448055,T,RCS
1368,1.13941194,T,RCS
1369,1.19667543,T,RCS
137,1.113076765,T,RCS
137,39603.60966,A,RCS
1370,0.925283414,T,RCS
1371,1.015183111,T,RCS
1372,1.060805785,T,RCS
1373,1.091297898,T,RCS
1374,0.988739075,T,RCS
1375,0.910461217,T,RCS
1376,1.089505764,T,RCS
1377,0.970679343,T,RCS
1378,0.866938574,T,RCS
1379,0.804530406,T,RCS
138,0.935005539,T,RCS
138,38164.51917,A,RCS
1380,1.043819224,T,RCS
1381,1.046400383,T,RCS
1382,0.894249996,T,RCS
1383,1.054963394,T,RCS
1384,0.912013035,T,RCS
1385,0.869546215,T,RCS
1386,1.07821691,T,RCS
1387,0.980408216,T,RCS
1388,0.926224228,T,RCS
1389,0.762642053,T,RCS
139,1.026624885,T,RCS
139,38504.60184,A,RCS
1390,0.997328424,T,RCS
1391,1.035207867,T,RCS
1392,0.86778324,T,RCS
1393,0.913912955,T,RCS
1394,1.022231716,T,RCS
1395,0.943937371,T,RCS
1396,0.993632275,T,RCS
1397,0.923672115,T,RCS
1398,0.98116489,T,RCS
1399,0.978924766,T,RCS
14,0.892934554,T,RCS
14,29632.29434,A,RCS
140,0.905469417,T,RCS
140,37906.4974,A,RCS
1400,0.883365843,T,RCS
1401,0.973731149,T,RCS
1402,0.955479474,T,RCS
1403,0.991257003,T,RCS
1404,0.860051952,T,RCS
1405,1.100448837,T,RCS
1406,0.964805308,T,RCS
1407,1.061741056,T,RCS
1408,1.167029101,T,RCS
1409,0.975089776,T,RCS
141,0.923187627,T,RCS
141,39635.18221,A,RCS
1410,1.268300263,T,RCS
1411,1.322523086,T,RCS
1412,1.225507382,T,RCS
1413,1.063944983,T,RCS
1414,1.002530643,T,RCS
1415,1.014721339,T,RCS
1416,1.096221156,T,RCS
1417,1.195861115,T,RCS
1418,1.140780979,T,RCS
1419,1.348418499,T,RCS
142,0.860925708,T,RCS
142,38546.11541,A,RCS
1420,1.114919957,T,RCS
1421,0.843613958,T,RCS
1422,1.045336714,T,RCS
1423,0.888214129,T,RCS
1424,1.007071736,T,RCS
1425,1.097153882,T,RCS
1426,1.008175532,T,RCS
1427,0.965124654,T,RCS
1428,0.992246625,T,RCS
1429,0.995135688,T,RCS
143,0.808021713,T,RCS
143,38517.98242,A,RCS
1430,1.012856072,T,RCS
1431,0.978912739,T,RCS
1432,1.100181666,T,RCS
1433,1.023263253,T,RCS
1434,1.203162243,T,RCS
1435,1.011273336,T,RCS
1436,1.167125696,T,RCS
1437,1.022357702,T,RCS
1438,1.120402589,T,RCS
1439,1.095886031,T,RCS
144,0.78805525,T,RCS
144,37698.54271,A,RCS
1440,1.145060731,T,RCS
1441,1.138579142,T,RCS
1442,0.914185688,T,RCS
1443,1.004282196,T,RCS
1444,0.827468951,T,RCS
1445,0.938675134,T,RCS
1446,0.803503009,T,RCS
1447,1.055871856,T,RCS
1448,0.88586959,T,RCS
1449,0.862198624,T,RCS
145,0.838541491,T,RCS
145,40769.2304,A,RCS
1450,1.011122381,T,RCS
1451,1.049729321,T,RCS
1452,1.20830323,T,RCS
1453,0.924006487,T,RCS
1454,0.889743455,T,RCS
1455,1.082855262,T,RCS
1456,0.953340005,T,RCS
1457,1.033431859,T,RCS
1458,1.250959946,T,RCS
1459,1.074672087,T,RCS
146,0.952339445,T,RCS
146,41401.18193,A,RCS
1460,1.034194366,T,RCS
1461,0.882728618,T,RCS
1462,0.974014568,T,RCS
1463,0.9158709,T,RCS
1464,0.750543623,T,RCS
1465,0.985154689,T,RCS
1466,0.818276588,T,RCS
1467,0.922698828,T,RCS
1468,0.904694783,T,RCS
1469,1.084771396,T,RCS
147,0.998461038,T,RCS
147,41237.59392,A,RCS
1470,1.198284349,T,RCS
1471,1.075422181,T,RCS
1472,0.957480159,T,RCS
1473,0.927290542,T,RCS
1474,1.011262969,T,RCS
1475,0.771458973,T,RCS
1476,0.858032401,T,RCS
1477,0.916741488,T,RCS
1478,1.046114801,T,RCS
1479,0.989674091,T,RCS
148,0.909067412,T,RCS
148,39704.81297,A,RCS
1480,1.027450361,T,RCS
1481,1.042744801,T,RCS
1482,1.047962704,T,RCS
1483,0.99134313,T,RCS
1484,0.964078696,T,RCS
1485,1.142016744,T,RCS
1486,0.962489013,T,RCS
1487,1.127844376,T,RCS
1488,1.157154851,T,RCS
1489,1.154674081,T,RCS
149,1.163921126,T,RCS
149,41599.95666,A,RCS
1490,1.22351385,T,RCS
1491,1.18550641,T,RCS
1492,1.078728196,T,RCS
1493,1.120566078,T,RCS
1494,1.212287764,T,RCS
1495,1.247012102,T,RCS
1496,1.289472543,T,RCS
1497,1.331314699,T,RCS
1498,1.053122168,T,RCS
1499,1.023045415,T,RCS
15,1.336856014,T,RCS
15,32052.13597,A,RCS
150,1.005741876,T,RCS
150,40350.12565,A,RCS
1500,1.185051323,T,RCS
1501,1.153843655,T,RCS
1502,1.124890028,T,RCS
1503,1.212898425,T,RCS
1504,1.040516852,T,RCS
1505,0.945313141,T,RCS
1506,1.10268094,T,RCS
1507,1.080653062,T,RCS
1508,1.065795882,T,RCS
1509,1.15295004,T,RCS
151,1.005244698,T,RCS
151,42288.30465,A,RCS
1510,1.078857153,T,RCS
1511,1.106533614,T,RCS
1512,1.128326139,T,RCS
1513,1.019525094,T,RCS
1514,0.974277002,T,RCS
1515,0.971705835,T,RCS
1516,0.989296145,T,RCS
1517,1.144154409,T,RCS
1518,1.150538962,T,RCS
1519,1.123708398,T,RCS
152,1.186799171,T,RCS
152,40172.82566,A,RCS
1520,1.063237154,T,RCS
1521,1.221092116,T,RCS
1522,1.182802919,T,RCS
1523,1.305331788,T,RCS
1524,1.149477756,T,RCS
1525,1.177403013,T,RCS
1526,1.243926208,T,RCS
1527,0.958817875,T,RCS
1528,1.085895959,T,RCS
1529,0.90919874,T,RCS
153,0.92670257,T,RCS
153,40619.83397,A,RCS
1530,1.011005396,T,RCS
1531,1.186514036,T,RCS
1532,1.274554516,T,RCS
1533,1.280030514,T,RCS
1534,1.300441206,T,RCS
1535,1.118478145,T,RCS
1536,1.235264927,T,RCS
1537,1.140217826,T,RCS
1538,1.252594338,T,RCS
1539,0.865659624,T,RCS
154,1.07832708,T,RCS
154,38744.25607,A,RCS
1540,1.133135746,T,RCS
1541,1.240703837,T,RCS
1542,1.130016621,T,RCS
1543,1.086010253,T,RCS
1544,1.048176325,T,RCS
1545,1.172094654,T,RCS
1546,1.044822155,T,RCS
1547,1.042000684,T,RCS
1548,1.085862219,T,RCS
1549,1.080532215,T,RCS
155,1.370476852,T,RCS
155,39581.45968,A,RCS
1550,0.961006908,T,RCS
1551,1.144849417,T,RCS
1552,1.184743655,T,RCS
1553,1.114899553,T,RCS
1554,1.166509598,T,RCS
1555,1.288980263,T,RCS
1556,1.093470082,T,RCS
1557,1.087187339,T,RCS
1558,1.192936305,T,RCS
1559,1.191201314,T,RCS
156,0.851529755,T,RCS
156,39292.21622,A,RCS
1560,1.153154126,T,RCS
1561,1.214576083,T,RCS
1562,1.049697778,T,RCS
1563,0.963736947,T,RCS
1564,1.018517438,T,RCS
1565,0.9743368,T,RCS
1566,1.010843012,T,RCS
1567,1.004317491,T,RCS
1568,0.974971196,T,RCS
1569,1.050277948,T,RCS
157,0.614835141,T,RCS
157,38230.16195,A,RCS
1570,1.246759585,T,RCS
1571,1.104607394,T,RCS
1572,1.212820764,T,RCS
1573,1.198448321,T,RCS
1574,0.847764115,T,RCS
1575,1.13325867,T,RCS
1576,1.223343898,T,RCS
1577,1.001094803,T,RCS
1578,1.000520985,T,RCS
1579,1.216543063,T,RCS
158,0.819793001,T,RCS
158,40772.45787,A,RCS
1580,0.83478901,T,RCS
1581,0.943396205,T,RCS
1582,1.068570754,T,RCS
1583,1.010200536,T,RCS
1584,1.093288012,T,RCS
1585,1.071631596,T,RCS
1586,1.102450697,T,RCS
1587,1.012690147,T,RCS
1588,1.141549534,T,RCS
1589,1.0074947,T,RCS
159,0.596717421,T,RCS
159,39976.26101,A,RCS
1590,1.074383851,T,RCS
1591,1.004736488,T,RCS
1592,0.958611995,T,RCS
1593,0.826376389,T,RCS
1594,1.257978995,T,RCS
1595,1.085386997,T,RCS
1596,1.141139559,T,RCS
1597,1.173426645,T,RCS
1598,0.990606386,T,RCS
1599,0.952437986,T,RCS
16,0.613847853,T,RCS
16,32972.58445,A,RCS
160,0.87418325,T,RCS
160,37583.34356,A,RCS
1600,0.954419503,T,RCS
1601,0.663713393,T,RCS
1602,0.809630996,T,RCS
1603,0.896237765,T,RCS
1604,0.903473784,T,RCS
1605,0.721492427,T,RCS
1606,0.907238772,T,RCS
1607,0.729103974,T,RCS
1608,0.909663967,T,RCS
1609,0.666461244,T,RCS
161,1.14643768,T,RCS
161,39956.65065,A,RCS
1610,0.890097953,T,RCS
1611,0.909450172,T,RCS
1612,0.812174332,T,RCS
1613,0.914885501,T,RCS
1614,0.909498431,T,RCS
1615,0.733733285,T,RCS
1616,0.67845876,T,RCS
1617,0.800167565,T,RCS
1618,0.771010716,T,RCS
1619,0.685389675,T,RCS
162,0.599080254,T,RCS
162,40751.31232,A,RCS
1620,0.637453361,T,RCS
1621,0.85999329,T,RCS
1622,0.887434073,T,RCS
1623,0.863317403,T,RCS
1624,0.826172864,T,RCS
1625,0.890946651,T,RCS
1626,1.061581096,T,RCS
1627,1.113826744,T,RCS
1628,1.103943048,T,RCS
1629,1.227214261,T,RCS
163,0.794854353,T,RCS
163,45344.27916,A,RCS
1630,0.798453587,T,RCS
1631,1.018387431,T,RCS
1632,1.046670881,T,RCS
1633,1.009871029,T,RCS
1634,1.119066477,T,RCS
1635,1.096668452,T,RCS
1636,1.01403999,T,RCS
1637,1.118221161,T,RCS
1638,1.118907757,T,RCS
1639,1.060300363,T,RCS
164,0.552407639,T,RCS
164,40326.29122,A,RCS
1640,1.081846914,T,RCS
1641,1.011603898,T,RCS
1642,0.819184605,T,RCS
1643,1.086114401,T,RCS
1644,0.80691309,T,RCS
1645,0.559950731,T,RCS
1646,0.742905959,T,RCS
1647,0.9379218,T,RCS
1648,0.746534393,T,RCS
1649,0.782555471,T,RCS
165,0.819813194,T,RCS
165,41133.79259,A,RCS
1650,0.873520261,T,RCS
1651,0.897139786,T,RCS
1652,0.946818903,T,RCS
1653,0.99093271,T,RCS
1654,1.019420266,T,RCS
1655,1.11957291,T,RCS
1656,1.203024842,T,RCS
1657,1.00763508,T,RCS
1658,1.066898388,T,RCS
1659,1.081514888,T,RCS
166,0.77062847,T,RCS
166,41908.67862,A,RCS
1660,1.072741093,T,RCS
1661,1.073884866,T,RCS
1662,1.077884835,T,RCS
1663,1.092626285,T,RCS
1664,1.148123592,T,RCS
1665,1.088940957,T,RCS
1666,0.921596375,T,RCS
1667,1.100804886,T,RCS
1668,1.081982025,T,RCS
1669,0.879941955,T,RCS
167,0.813362957,T,RCS
167,42578.06778,A,RCS
1670,1.198472921,T,RCS
1671,1.074637519,T,RCS
1672,1.068699645,T,RCS
1673,1.184299543,T,RCS
1674,0.860635385,T,RCS
1675,1.11640663,T,RCS
1676,1.112240854,T,RCS
1677,1.237266832,T,RCS
1678,1.133910858,T,RCS
1679,0.94621427,T,RCS
168,1.001382126,T,RCS
168,41069.42906,A,RCS
1680,1.007753016,T,RCS
1681,1.254259499,T,RCS
1682,1.114920397,T,RCS
1683,0.986340758,T,RCS
1684,1.045869028,T,RCS
1685,1.234891641,T,RCS
1686,1.216909206,T,RCS
1687,1.134970806,T,RCS
1688,1.048668546,T,RCS
1689,1.063433246,T,RCS
169,1.381906696,T,RCS
169,41289.96101,A,RCS
1690,0.965303536,T,RCS
1691,0.835852392,T,RCS
1692,1.116554799,T,RCS
1693,1.167342826,T,RCS
1694,1.235995347,T,RCS
1695,1.113327754,T,RCS
1696,0.896416878,T,RCS
1697,1.046128538,T,RCS
1698,1.024997428,T,RCS
1699,0.97143059,T,RCS
17,0.878856577,T,RCS
17,31837.93053,A,RCS
170,0.971800006,T,RCS
170,44613.72565,A,RCS
1700,1.080037425,T,RCS
1701,0.967497349,T,RCS
1702,1.029619853,T,RCS
1703,1.122396692,T,RCS
1704,1.007308321,T,RCS
1705,0.844206564,T,RCS
1706,0.991698902,T,RCS
1707,1.032504183,T,RCS
1708,1.059192438,T,RCS
1709,0.807659491,T,RCS
171,0.934690496,T,RCS
171,43472.29566,A,RCS
1710,0.980799177,T,RCS
1711,0.969330361,T,RCS
1712,0.893227919,T,RCS
1713,1.026507502,T,RCS
1714,0.955050583,T,RCS
1715,1.232281554,T,RCS
1716,1.118627213,T,RCS
1717,1.134054414,T,RCS
1718,0.997360969,T,RCS
1719,1.038708972,T,RCS
172,0.7814704,T,RCS
172,39431.24984,A,RCS
1720,0.894838175,T,RCS
1721,1.04469271,T,RCS
1722,0.887698577,T,RCS
1723,0.784370213,T,RCS
1724,0.750684115,T,RCS
1725,0.86696158,T,RCS
1726,0.583297996,T,RCS
1727,0.777928735,T,RCS
1728,0.720532072,T,RCS
1729,0.782341693,T,RCS
173,1.297757388,T,RCS
173,39632.86502,A,RCS
1730,0.83379437,T,RCS
1731,0.874719024,T,RCS
1732,0.932173925,T,RCS
1733,0.876479177,T,RCS
1734,0.569201878,T,RCS
1735,0.92520193,T,RCS
1736,1.093774415,T,RCS
1737,1.110096198,T,RCS
1738,1.000855204,T,RCS
1739,0.972433062,T,RCS
174,1.231918563,T,RCS
174,40018.87976,A,RCS
1740,0.957994173,T,RCS
1741,0.735454235,T,RCS
1742,0.848240776,T,RCS
1743,1.065937439,T,RCS
1744,0.843425716,T,RCS
1745,0.718258146,T,RCS
1746,0.804635943,T,RCS
1747,0.75653489,T,RCS
1748,1.017853354,T,RCS
1749,1.006757474,T,RCS
175,1.182892741,T,RCS
175,42370.21943,A,RCS
1750,1.052475703,T,RCS
1751,0.988570033,T,RCS
1752,1.045024068,T,RCS
1753,1.14923863,T,RCS
1754,1.195354926,T,RCS
1755,1.075575572,T,RCS
1756,1.377141592,T,RCS
1757,1.292912725,T,RCS
1758,1.198779949,T,RCS
1759,1.214269406,T,RCS
176,0.571079937,T,RCS
176,37945.02589,A,RCS
1760,1.236029644,T,RCS
1761,1.225915232,T,RCS
1762,0.939193796,T,RCS
1763,1.180397509,T,RCS
1764,1.077786918,T,RCS
1765,1.130648501,T,RCS
1766,1.130207999,T,RCS
1767,1.152228548,T,RCS
1768,1.259623249,T,RCS
1769,1.094896895,T,RCS
177,0.885163246,T,RCS
177,41925.01754,A,RCS
1770,1.267009027,T,RCS
1771,1.017860414,T,RCS
1772,1.039831622,T,RCS
1773,1.215353571,T,RCS
1774,0.946555048,T,RCS
1775,0.963470291,T,RCS
1776,1.121291304,T,RCS
1777,1.265875932,T,RCS
1778,1.183901159,T,RCS
1779,1.181583991,T,RCS
178,1.190429977,T,RCS
178,41457.17526,A,RCS
1780,1.154796775,T,RCS
1781,1.073896056,T,RCS
1782,1.169459482,T,RCS
1783,0.951217325,T,RCS
1784,1.096368615,T,RCS
1785,1.181102492,T,RCS
1786,0.843922885,T,RCS
1787,0.913451836,T,RCS
1788,0.881969422,T,RCS
1789,1.084216262,T,RCS
179,1.269260628,T,RCS
179,42618.25248,A,RCS
1790,0.956007184,T,RCS
1791,0.844618408,T,RCS
1792,0.83214195,T,RCS
1793,0.749502526,T,RCS
1794,0.711538994,T,RCS
1795,0.827844229,T,RCS
1796,0.925997403,T,RCS
1797,0.913678026,T,RCS
1798,0.866031627,T,RCS
1799,1.00230261,T,RCS
18,0.997262361,T,RCS
18,33675.84065,A,RCS
180,1.203140719,T,RCS
180,43025.49912,A,RCS
1800,0.868814508,T,RCS
1801,1.045062572,T,RCS
1802,0.996192032,T,RCS
1803,0.680031281,T,RCS
1804,0.932745577,T,RCS
1805,0.98555417,T,RCS
1806,0.720810706,T,RCS
1807,0.949517613,T,RCS
1808,0.889721638,T,RCS
1809,0.987191687,T,RCS
181,0.975178254,T,RCS
181,43880.036,A,RCS
1810,0.954408512,T,RCS
1811,0.961906851,T,RCS
1812,0.849316694,T,RCS
1813,0.801737726,T,RCS
1814,0.977480678,T,RCS
1815,0.871901208,T,RCS
1816,0.978518727,T,RCS
1817,0.932736371,T,RCS
1818,0.984207669,T,RCS
1819,0.953708027,T,RCS
182,0.882744415,T,RCS
182,43828.59074,A,RCS
1820,0.905314658,T,RCS
1821,0.93877598,T,RCS
1822,0.871900181,T,RCS
1823,1.111616489,T,RCS
1824,0.892594287,T,RCS
1825,1.047507744,T,RCS
1826,1.087888887,T,RCS
1827,0.922372917,T,RCS
1828,0.895227888,T,RCS
1829,0.911855679,T,RCS
183,1.252843508,T,RCS
183,41407.68938,A,RCS
1830,1.045699854,T,RCS
1831,0.998008537,T,RCS
1832,0.988296816,T,RCS
1833,0.982937547,T,RCS
1834,0.907862669,T,RCS
1835,0.99981648,T,RCS
1836,0.918414999,T,RCS
1837,0.945954041,T,RCS
1838,0.884936162,T,RCS
1839,0.963725595,T,RCS
184,0.873845291,T,RCS
184,39966.48194,A,RCS
1840,0.927286359,T,RCS
1841,0.786825498,T,RCS
1842,1.030248549,T,RCS
1843,1.008519071,T,RCS
1844,0.905440129,T,RCS
1845,1.1440314,T,RCS
1846,0.982457371,T,RCS
1847,1.054108022,T,RCS
1848,1.051605386,T,RCS
1849,1.111326783,T,RCS
185,1.077097881,T,RCS
185,42513.63672,A,RCS
1850,1.201600857,T,RCS
1851,1.182224462,T,RCS
1852,1.223175503,T,RCS
1853,1.120558697,T,RCS
1854,1.119314284,T,RCS
1855,1.175958972,T,RCS
1856,1.104570208,T,RCS
1857,1.011041617,T,RCS
1858,1.225618615,T,RCS
1859,1.197105778,T,RCS
186,1.247994407,T,RCS
186,42042.38319,A,RCS
1860,1.136308476,T,RCS
1861,1.105962923,T,RCS
1862,1.252421355,T,RCS
1863,1.157459715,T,RCS
1864,1.224943959,T,RCS
1865,1.233170542,T,RCS
1866,1.140192609,T,RCS
1867,1.066851111,T,RCS
1868,1.037970738,T,RCS
1869,1.038223756,T,RCS
187,0.884949158,T,RCS
187,39513.7877,A,RCS
1870,1.048648607,T,RCS
1871,1.043139979,T,RCS
1872,1.027202756,T,RCS
1873,1.091501484,T,RCS
1874,1.01579569,T,RCS
1875,1.098741905,T,RCS
1876,1.214031412,T,RCS
1877,1.257767317,T,RCS
1878,1.159375754,T,RCS
1879,1.068718128,T,RCS
188,0.919628028,T,RCS
188,39178.94594,A,RCS
1880,1.090865707,T,RCS
1881,0.883235114,T,RCS
1882,1.260204298,T,RCS
1883,1.279364672,T,RCS
1884,1.277843915,T,RCS
1885,1.222132619,T,RCS
1886,1.118992715,T,RCS
1887,1.267104347,T,RCS
1888,1.067465382,T,RCS
1889,1.289501011,T,RCS
189,1.08768264,T,RCS
189,43329.97864,A,RCS
1890,1.334303204,T,RCS
1891,1.372237526,T,RCS
1892,1.151142093,T,RCS
1893,1.07798757,T,RCS
1894,1.199525258,T,RCS
1895,1.225215645,T,RCS
1896,1.229990264,T,RCS
1897,1.288356731,T,RCS
1898,1.315146898,T,RCS
1899,1.246732672,T,RCS
19,0.890893172,T,RCS
19,34154.69933,A,RCS
190,1.092897293,T,RCS
190,43796.94652,A,RCS
1900,1.076510573,T,RCS
1901,1.215484858,T,RCS
1902,1.1332145,T,RCS
1903,0.871910664,T,RCS
1904,0.856150591,T,RCS
1905,1.063697315,T,RCS
1906,0.939623556,T,RCS
1907,1.06699996,T,RCS
1908,1.310846154,T,RCS
1909,1.047871194,T,RCS
191,1.025422958,T,RCS
191,42810.98608,A,RCS
1910,0.962242981,T,RCS
1911,0.937333722,T,RCS
1912,1.201401739,T,RCS
1913,1.153326409,T,RCS
1914,1.327730886,T,RCS
1915,1.37971054,T,RCS
1916,1.191936956,T,RCS
1917,1.203758675,T,RCS
1918,1.047529014,T,RCS
1919,1.211809817,T,RCS
192,1.013777614,T,RCS
192,40531.4511,A,RCS
1920,1.236076122,T,RCS
1921,1.091682054,T,RCS
1922,1.164871609,T,RCS
1923,1.124445592,T,RCS
1924,1.085905866,T,RCS
1925,1.232571123,T,RCS
1926,1.233097717,T,RCS
1927,1.259927973,T,RCS
1928,1.108612937,T,RCS
1929,1.157930301,T,RCS
193,1.069251087,T,RCS
193,42602.3145,A,RCS
1930,1.138235877,T,RCS
1931,1.245729424,T,RCS
1932,1.295830892,T,RCS
1933,1.139535722,T,RCS
1934,1.012050578,T,RCS
1935,1.202263317,T,RCS
1936,1.269408552,T,RCS
1937,1.060790915,T,RCS
1938,1.047490596,T,RCS
1939,1.079457139,T,RCS
194,1.159198972,T,RCS
194,42310.00098,A,RCS
1940,1.364873246,T,RCS
1941,0.974668759,T,RCS
1942,1.157435399,T,RCS
1943,1.071287348,T,RCS
1944,1.150097742,T,RCS
1945,1.05202424,T,RCS
1946,1.260572709,T,RCS
1947,1.153393399,T,RCS
1948,1.124687308,T,RCS
1949,1.231705854,T,RCS
195,0.969706803,T,RCS
195,43156.6907,A,RCS
1950,1.239450864,T,RCS
1951,1.072863566,T,RCS
1952,1.089424656,T,RCS
1953,1.019726293,T,RCS
1954,1.027613213,T,RCS
1955,1.100760785,T,RCS
1956,1.119635302,T,RCS
1957,1.068654082,T,RCS
1958,1.139021854,T,RCS
1959,1.004284936,T,RCS
196,1.315785445,T,RCS
196,41527.79163,A,RCS
1960,1.025159094,T,RCS
1961,0.886689772,T,RCS
1962,1.069227333,T,RCS
1963,1.241964126,T,RCS
1964,1.011420563,T,RCS
1965,1.050398403,T,RCS
1966,1.271455671,T,RCS
1967,1.259234486,T,RCS
1968,1.245739983,T,RCS
1969,1.259261904,T,RCS
197,1.18121056,T,RCS
197,39567.32661,A,RCS
1970,1.149525105,T,RCS
1971,1.248203094,T,RCS
1972,1.152979162,T,RCS
1973,1.253546199,T,RCS
1974,1.262775955,T,RCS
1975,1.315672872,T,RCS
1976,1.108675417,T,RCS
1977,1.25497575,T,RCS
1978,1.172514803,T,RCS
1979,1.235609037,T,RCS
198,1.114270158,T,RCS
198,37978.00845,A,RCS
1980,1.130985966,T,RCS
1981,1.581060358,T,RCS
1982,1.389556003,T,RCS
1983,1.367721364,T,RCS
1984,1.613090777,T,RCS
1985,1.186110885,T,RCS
1986,1.375696303,T,RCS
1987,1.213166939,T,RCS
1988,1.185352296,T,RCS
1989,1.214750042,T,RCS
199,0.913118468,T,RCS
199,39920.89536,A,RCS
1990,1.236484134,T,RCS
1991,1.288068431,T,RCS
1992,1.198674742,T,RCS
1993,1.20711034,T,RCS
1994,1.159620539,T,RCS
1995,1.256330417,T,RCS
1996,1.156567532,T,RCS
1997,1.116606268,T,RCS
1998,1.17575513,T,RCS
1999,1.456877911,T,RCS
2,0.745264207,T,RCS
2,3782.873348,A,RCS
20,0.766456165,T,RCS
20,33980.89092,A,RCS
200,0.817683588,T,RCS
200,40557.18434,A,RCS
2000,1.005244876,T,RCS
2001,0.81525016,T,RCS
2002,1.008970338,T,RCS
2003,0.567916172,T,RCS
2004,0.982838781,T,RCS
2005,0.887569342,T,RCS
2006,0.734367602,T,RCS
2007,1.13631834,T,RCS
2008,0.790692121,T,RCS
2009,0.302370287,T,RCS
201,0.931615956,T,RCS
201,39201.4175,A,RCS
2010,0.644938355,T,RCS
202,1.058901441,T,RCS
202,40243.86077,A,RCS
203,1.145797061,T,RCS
203,39562.89502,A,RCS
204,0.90652752,T,RCS
204,42516.75321,A,RCS
205,0.98929563,T,RCS
205,39946.85319,A,RCS
206,1.184575409,T,RCS
206,43863.62126,A,RCS
207,0.97928428,T,RCS
207,39053.33696,A,RCS
208,0.870908873,T,RCS
208,42752.11669,A,RCS
209,0.752114105,T,RCS
209,42946.3298,A,RCS
21,1.128656405,T,RCS
21,35394.6383,A,RCS
210,1.025979342,T,RCS
210,43424.2218,A,RCS
211,0.94412744,T,RCS
211,41287.01694,A,RCS
212,1.023915839,T,RCS
212,41473.95825,A,RCS
213,1.008445743,T,RCS
213,42745.62804,A,RCS
214,1.2679776,T,RCS
214,42536.00491,A,RCS
215,1.131341427,T,RCS
215,41292.51318,A,RCS
216,1.387941974,T,RCS
216,39953.97849,A,RCS
217,0.900600465,T,RCS
217,38494.56985,A,RCS
218,1.051256068,T,RCS
218,40709.6027,A,RCS
219,1.10251692,T,RCS
219,44133.5376,A,RCS
22,0.649539959,T,RCS
22,34307.41761,A,RCS
220,0.969195141,T,RCS
220,44697.66747,A,RCS
221,0.876757995,T,RCS
221,43733.74678,A,RCS
222,1.14223301,T,RCS
222,48626.10786,A,RCS
223,0.979564341,T,RCS
223,45052.30998,A,RCS
224,0.942016716,T,RCS
224,41349.50767,A,RCS
225,0.922929895,T,RCS
225,39334.39331,A,RCS
226,0.959918508,T,RCS
226,46233.58194,A,RCS
227,1.057193732,T,RCS
227,46242.37911,A,RCS
228,1.040634474,T,RCS
228,43841.05406,A,RCS
229,0.97148898,T,RCS
229,43773.57136,A,RCS
23,1.48927889,T,RCS
23,34452.14801,A,RCS
230,0.865704889,T,RCS
230,44028.55778,A,RCS
231,0.934023726,T,RCS
231,42172.80379,A,RCS
232,1.050903097,T,RCS
232,41977.90439,A,RCS
233,1.007101308,T,RCS
233,43153.15659,A,RCS
234,1.000451732,T,RCS
