"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice","sigma_best","Rsq_best","adj.Rsq_best","wAIC_best","wAICc_best","wBIC_best"
"8616",598,598,"russ059n.rwl",4683,268,0.452135871730644,1066.38287769098,957.126495339358,-2927.15233143823,0.102455116860271,0.0481755055809258,6390.30466287647,6422.96981919727,8119.35871093766,"multiplicative","lnorm",FALSE,FALSE,TRUE,2433.44228756971,2330.57748983689,2713.75718231062,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8617",598,598,"russ059n.rwl",4683,324,6.01821019245692,312552.005551997,169576.674056213,-15049.3902756076,0.457444933822373,0.417241839907399,30746.7805512151,30795.1054709031,32837.1294749906,"additive","norm",TRUE,TRUE,FALSE,26789.9181759084,26702.7131415427,27431.5279463636,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8618",598,598,"russ059n.rwl",4683,324,0.347762159630253,1066.38287769098,566.234149098205,-1698.03370483622,0.469014215302986,0.429668400102909,4044.06740967245,4092.39232936038,6134.41633344792,"multiplicative","lnorm",TRUE,TRUE,FALSE,87.2050343656888,0,728.81480482088,1.15789023246735e-19,0.999999973540034,5.49383951128872e-159,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8619",598,598,"russ059n.rwl",4683,298,7.33121625677628,312552.005551997,251642.198304553,-15973.5874712128,0.194878951871933,0.140347378030648,32543.1749424256,32583.8236650534,34465.7798167623,"additive","norm",FALSE,TRUE,FALSE,28586.3125671189,28491.431335693,29060.1782881353,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8620",598,598,"russ059n.rwl",4683,298,0.417313966550159,1066.38287769098,815.374732345587,-2551.83854163439,0.235382760354232,0.18359454594721,5699.67708326878,5740.32580589651,7622.28195760547,"multiplicative","lnorm",FALSE,TRUE,FALSE,1742.81470796202,1647.93347653614,2216.68042897844,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8621",598,598,"russ059n.rwl",4683,28,7.11367188587715,312552.005551997,236929.46229102,-15832.5220213558,0.241951873344788,0.237555031364189,31721.0440427117,31721.3929898539,31901.6914805688,"additive","norm",TRUE,FALSE,FALSE,27764.1816674049,27629.0006604935,26496.0899519418,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8622",598,598,"russ059n.rwl",4683,28,0.4202326252008,1066.38287769098,826.819940363735,-2584.47704538495,0.224650022369044,0.220152825935954,5224.9540907699,5225.30303791214,5405.60152862704,"multiplicative","lnorm",TRUE,FALSE,FALSE,1268.09171546314,1132.91070855176,0,4.3389306979225e-276,9.80765955055794e-247,1,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8623",598,598,"russ059n.rwl",4683,0,8.17043991031476,312552.005551997,312552.005551997,-25202.993314075,0,0.00021353833013027,50405.9866281499,50405.9866281499,50405.9866281499,"additive","norm",FALSE,FALSE,FALSE,46449.1242528432,46313.5942987896,45000.3850995229,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8624",598,598,"russ059n.rwl",4683,0,0.477244439415716,1066.38287769098,1066.38287769098,-87349.5022275416,0,0.00021353833013027,174699.004455083,174699.004455083,174699.004455083,"multiplicative","lnorm",FALSE,FALSE,FALSE,170742.142079776,170606.612125723,169293.402926456,0,0,0,2,2,2,2,2,10,14,0.325514429932153,0.534779614313982,0.467832434453473,1,0.999999973540034,1
"8625",600,600,"russ059t.rwl",4666,590,132.302321328924,108607813.978568,81655713.2283876,-29414.0953484584,0.248159867719087,0.139515648407641,60008.1906969169,60179.3268932359,63812.5445939399,"additive","norm",TRUE,TRUE,TRUE,48187.0664284768,48357.8523983563,51810.8747168275,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8626",600,600,"russ059t.rwl",4666,590,0.787407352310427,3685.22761876604,2892.34822897429,-5505.04857468022,0.215150723866886,0.101736537497307,12190.0971493604,12361.2333456795,15994.4510463834,"multiplicative","lnorm",TRUE,TRUE,TRUE,368.972880920295,539.758850799806,3992.78116927103,7.56061149399977e-81,6.20661447014457e-118,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8627",600,600,"russ059t.rwl",4666,564,136.709865260955,108607813.978568,87186924.5663541,-29567.006194343,0.197231567670088,0.08705150248195,60262.0123886859,60417.4183872228,63898.7167919418,"additive","norm",FALSE,TRUE,TRUE,48440.8881202458,48595.9438923432,51897.0469148294,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8628",600,600,"russ059t.rwl",4666,564,0.826149453649375,3685.22761876604,3183.96942070448,-5729.15645135856,0.136018246338176,0.0174366453358336,12586.3129027171,12741.7189012541,16223.017305973,"multiplicative","lnorm",FALSE,TRUE,TRUE,765.188634276981,920.244406374415,4221.3474288606,6.94063585108121e-167,1.48411021610753e-200,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8629",600,600,"russ059t.rwl",4666,294,139.233458346155,108607813.978568,90435484.3809377,-29652.3528044803,0.167320646019233,0.111516654547054,59892.7056089605,59932.3898917334,61788.4345000195,"additive","norm",TRUE,FALSE,TRUE,48071.5813405204,48110.9153968537,49786.764622907,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8630",600,600,"russ059t.rwl",4666,294,0.817990258330714,3685.22761876604,3121.38911260722,-5682.84515845391,0.152999641945488,0.0962358942533624,11953.6903169078,11993.3745996806,13849.4192079667,"multiplicative","lnorm",TRUE,FALSE,TRUE,132.56604846767,171.900104800983,1847.74933085432,1.63549165078727e-29,4.70290843498275e-38,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8631",600,600,"russ059t.rwl",4666,268,143.752673311625,108607813.978568,96401437.0079734,-29801.3950898719,0.112389491358362,0.0585031780779355,60138.7901797438,60171.5816284588,61866.8695770356,"additive","norm",FALSE,FALSE,TRUE,48317.6659113037,48350.1071335792,49865.1996999232,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8632",600,600,"russ059t.rwl",4666,268,0.85375222005901,3685.22761876604,3400.28516043779,-5882.50602266482,0.0773201787800746,0.0213048281057407,12301.0120453296,12333.8034940447,14029.0914426214,"multiplicative","lnorm",FALSE,FALSE,TRUE,479.887776889494,512.32899916502,2027.42156550902,6.21860944355266e-105,5.61269408222936e-112,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8633",600,600,"russ059t.rwl",4666,324,138.005475450115,108607813.978568,88847310.0009,-29611.0180209012,0.181943667345774,0.121088716759106,59870.0360418024,59918.5502090449,61959.2066564387,"additive","norm",TRUE,TRUE,FALSE,48048.9117733622,48097.0757141653,49957.5367793263,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8634",600,600,"russ059t.rwl",4666,324,0.819733541552059,3685.22761876604,3134.70776421367,-5692.77865588926,0.149385577094071,0.0861086405213818,12033.5573117785,12082.0714790211,14122.7279264149,"multiplicative","lnorm",TRUE,TRUE,FALSE,212.433043338371,260.596984141433,2121.05804930246,7.42592830810605e-47,2.58275905822749e-57,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8635",600,600,"russ059t.rwl",4666,298,143.710300656442,108607813.978568,96344614.6513791,-29800.0195331678,0.1129126798336,0.0525956161684398,60196.0390663356,60236.8460276362,62117.5601872048,"additive","norm",FALSE,TRUE,FALSE,48374.9147978954,48415.3715327566,50115.8903100924,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8636",600,600,"russ059t.rwl",4666,298,0.860084528162584,3685.22761876604,3450.91227040241,-5916.98618432093,0.0635823272273447,-8.89293691475057e-05,12429.9723686419,12470.7793299425,14351.4934895111,"multiplicative","lnorm",FALSE,TRUE,FALSE,608.848100201729,649.304835062885,2349.8236123987,6.17042222400683e-133,1.01215384566358e-141,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8637",600,600,"russ059t.rwl",4666,28,147.644714891464,108607813.978568,101692156.962056,-29926.0451160216,0.0636755014503588,0.0582247120021397,59908.0902320431,59908.4404584826,60088.6358407154,"additive","norm",TRUE,FALSE,FALSE,48086.965963603,48086.965963603,48086.965963603,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8638",600,600,"russ059t.rwl",4666,28,0.853762487022772,3685.22761876604,3400.3669425137,-5882.56213422007,0.0772979869145034,0.0719265004217677,11821.1242684401,11821.4744948796,12001.6698771124,"multiplicative","lnorm",TRUE,FALSE,FALSE,0,0,0,1,1,1,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8639",600,600,"russ059t.rwl",4666,0,152.5824950231,108607813.978568,108607813.978568,-45873.4999830201,0,0.000214316330904407,91746.9999660402,91746.9999660402,91746.9999660402,"additive","norm",FALSE,FALSE,FALSE,79925.8756976,79925.5254711605,79745.3300889277,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8640",600,600,"russ059t.rwl",4666,0,0.88880468387639,3685.22761876604,3685.22761876604,-131918.503505018,0,0.000214316330904407,263837.007010035,263837.007010035,263837.007010035,"multiplicative","lnorm",FALSE,FALSE,FALSE,252015.882741595,252015.532515156,251835.337132923,0,0,0,2,1,1,2,14,14,14,0.787407352310427,0.248159867719087,0.139515648407641,1,1,1
"8641",601,601,"russ059w.rwl",4707,590,26.066620712947,7072428.73974931,3197579.77463775,-22026.3495659366,0.547880948355644,0.483198383036594,45232.6991318732,45402.1306187537,49042.2146962999,"additive","norm",TRUE,TRUE,TRUE,37533.7189431905,37655.0901836081,39251.2293502032,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8642",601,601,"russ059w.rwl",4707,590,0.504516050729862,2788.94668041437,1197.84851225973,-3458.12315093893,0.570501465419999,0.509055112039474,8096.24630187785,8265.67778875832,11905.7618663045,"multiplicative","lnorm",TRUE,TRUE,TRUE,397.266113195134,518.637353612798,2114.77652020784,5.42949698250389e-87,2.39513285688666e-113,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8643",601,601,"russ059w.rwl",4707,564,28.5696068086784,7072428.73974931,3841142.7706509,-22457.9243126597,0.456884910121123,0.38307998721458,46043.8486253194,46197.7163220842,49685.4872326696,"additive","norm",FALSE,TRUE,TRUE,38344.8684366367,38450.6758869387,39894.5018865729,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8644",601,601,"russ059w.rwl",4707,564,0.559388648683117,2788.94668041437,1472.58109725662,-3944.0965855216,0.471993814869983,0.400242069219923,9016.1931710432,9170.06086780805,12657.8317783934,"multiplicative","lnorm",FALSE,TRUE,TRUE,1317.21298236048,1423.02043266253,2866.84643229676,9.35050646347067e-287,9.88642394059481e-310,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8645",601,601,"russ059w.rwl",4707,294,33.2436610213253,7072428.73974931,5200793.53706229,-23171.1320083868,0.264638255337637,0.215814101431888,46930.2640167736,46969.5795199467,48828.5649929455,"additive","norm",TRUE,FALSE,TRUE,39231.2838280908,39222.5390848012,39037.5796468488,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8646",601,601,"russ059w.rwl",4707,294,0.651640141097932,2788.94668041437,1998.33171464457,-4662.6106749858,0.283481563603195,0.235908506303339,9913.2213499716,9952.53685314477,11811.5223261435,"multiplicative","lnorm",TRUE,FALSE,TRUE,2214.24116128889,2205.49641799925,2020.53698004685,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8647",601,601,"russ059w.rwl",4707,268,36.6595805721947,7072428.73974931,6324510.33341377,-23631.5269656348,0.10575128203583,0.0519634001488203,47799.0539312697,47831.5424396068,49529.4779503652,"additive","norm",FALSE,FALSE,TRUE,40100.073742587,40084.5020044612,39738.4926042685,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8648",601,601,"russ059w.rwl",4707,268,0.728739752432496,2788.94668041437,2499.17601560492,-5188.96717025662,0.103899678987911,0.0500004256177312,10913.9343405132,10946.4228488503,12644.3583596087,"multiplicative","lnorm",FALSE,FALSE,TRUE,3214.95415183052,3199.3824137048,2853.37301351205,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8649",601,601,"russ059w.rwl",4707,324,26.7199740694706,7072428.73974931,3359881.7091696,-22142.8750330478,0.524932405428705,0.489922861042091,44933.7500660957,44981.8103125585,47025.7552235097,"additive","norm",TRUE,TRUE,FALSE,37234.769877413,37234.769877413,37234.769877413,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8650",601,601,"russ059w.rwl",4707,324,0.511788641769303,2788.94668041437,1232.63135075018,-3525.49009434136,0.55802978973874,0.525459317935321,7698.98018868272,7747.04043514552,9790.98534609669,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,0,1,1,1,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8651",601,601,"russ059w.rwl",4707,298,31.6586711889707,7072428.73974931,4716689.49759012,-22941.1855470978,0.33308773108157,0.288163044334287,46478.3710941956,46518.7984989143,48402.4992945331,"additive","norm",FALSE,TRUE,FALSE,38779.3909055129,38771.7580637687,38611.5139484364,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8652",601,601,"russ059w.rwl",4707,298,0.620490107492464,2788.94668041437,1811.84752327222,-4432.04855532906,0.350347019541077,0.306584956670516,9460.09711065812,9500.52451537682,11384.2253109957,"multiplicative","lnorm",FALSE,TRUE,FALSE,1761.11692197541,1753.4840802313,1593.23996489898,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8653",601,601,"russ059w.rwl",4707,28,34.5149248461709,7072428.73974931,5606163.85476591,-23347.7750418587,0.20732126670185,0.202747142786687,46751.5500837174,46751.8972406221,46932.3406528766,"additive","norm",TRUE,FALSE,FALSE,39052.5698950347,39004.8568054765,37141.35530678,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8654",601,601,"russ059w.rwl",4707,28,0.675742696853751,2788.94668041437,2148.89227320466,-4833.56843913238,0.229496824627217,0.225050663965737,9723.13687826476,9723.48403516941,9903.92744742399,"multiplicative","lnorm",TRUE,FALSE,FALSE,2024.15668958204,1976.44360002389,112.942101327299,0,0,2.98493109015191e-25,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8655",601,601,"russ059w.rwl",4707,0,38.7666549480134,7072428.73974931,7072428.73974931,-28459.840133963,0,0.000212449543233517,56919.6802679261,56919.6802679261,56919.6802679261,"additive","norm",FALSE,FALSE,FALSE,49220.7000792434,49172.6398327806,47128.6949218294,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8656",601,601,"russ059w.rwl",4707,0,0.769828782054304,2788.94668041437,2788.94668041437,-78160.3157268789,0,0.000212449543233517,156320.631453758,156320.631453758,156320.631453758,"multiplicative","lnorm",FALSE,FALSE,FALSE,148621.651265075,148573.591018612,146529.646107661,0,0,0,2,2,10,2,10,10,10,0.504516050729862,0.570501465419999,0.525459317935321,1,1,1
"8657",602,602,"russ059x.rwl",4707,590,9.24004700106825,910367.834714255,401791.073146659,-17144.6792745816,0.558649748128709,0.495507824798082,35469.3585491632,35638.7900360437,39278.8741135899,"additive","norm",TRUE,TRUE,TRUE,34878.9158975098,34878.9158975098,36838.0815929518,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8658",602,602,"russ059x.rwl",4707,590,0.227306056490892,485.603148075393,243.149811851875,294.778674173278,0.499282875707131,0.427647610657702,590.442651653444,759.87413853391,4399.95821608012,"multiplicative","lnorm",TRUE,TRUE,TRUE,0,0,1959.16569544204,1,0.999976035080556,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8659",602,602,"russ059x.rwl",4707,564,10.2045086496221,910367.834714255,490045.176847683,-17612.0028246891,0.461706402443912,0.388556681125042,36352.0056493783,36505.8733461431,39993.6442567285,"additive","norm",FALSE,TRUE,TRUE,35761.5629977248,35745.9992076092,37552.8517360904,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8660",602,602,"russ059x.rwl",4707,564,0.241856815062294,485.603148075393,275.276147576712,2.71637579275606,0.433125282099749,0.356091619010722,1122.56724841449,1276.43494517934,4764.20585576473,"multiplicative","lnorm",FALSE,TRUE,TRUE,532.124596761044,516.560806645426,2323.41333512665,2.82235715617138e-116,6.76449912972253e-113,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8661",602,602,"russ059x.rwl",4707,294,11.7660432811412,910367.834714255,651497.5787673,-18282.2233658199,0.284357867309986,0.236842991969362,37152.4467316398,37191.7622348129,39050.7477078117,"additive","norm",TRUE,FALSE,TRUE,36562.0040799863,36431.888096279,36609.9551871736,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8662",602,602,"russ059x.rwl",4707,294,0.274824939614961,485.603148075393,355.438285426131,-598.783783000344,0.2680478146922,0.219450037602876,1785.56756600069,1824.88306917385,3683.86854217262,"multiplicative","lnorm",TRUE,FALSE,TRUE,1195.12491434724,1065.00893063994,1243.07602153454,3.03334813596198e-260,5.448020269835e-232,1.17346902565709e-270,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8663",602,602,"russ059x.rwl",4707,268,12.4775956647552,910367.834714255,732678.992155092,-18558.6042583917,0.195183568425324,0.146774920705018,37653.2085167834,37685.6970251205,39383.6325358789,"additive","norm",FALSE,FALSE,TRUE,37062.76586513,36925.8228865866,36942.8400152409,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8664",602,602,"russ059x.rwl",4707,268,0.286160880316358,485.603148075393,385.365160586676,-789.0400617192,0.206419558616935,0.158686740899143,2114.0801234384,2146.56863177549,3844.5041425339,"multiplicative","lnorm",FALSE,FALSE,TRUE,1523.63747178496,1386.69449324158,1403.71162189582,0,7.64022840142821e-302,1.5413249678786e-305,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8665",602,602,"russ059x.rwl",4707,324,9.90230448252135,910367.834714255,461449.813907831,-17470.5003268408,0.493117181526223,0.45576305185088,35589.0006536816,35637.0609001444,37681.0058110956,"additive","norm",TRUE,TRUE,FALSE,34998.5580020281,34877.1867616105,35240.2132904575,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8666",602,602,"russ059x.rwl",4707,324,0.244193712780208,485.603148075393,280.621459414666,-42.5458415570935,0.422117709642405,0.379531357877517,733.091683114187,781.151929576989,2825.09684052816,"multiplicative","lnorm",TRUE,TRUE,FALSE,142.649031460743,21.2777910430793,384.304319890075,1.05719814852276e-31,2.39649194443379e-05,3.54304974612141e-84,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8667",602,602,"russ059x.rwl",4707,298,10.9493789930514,910367.834714255,564197.164969335,-17943.6255409336,0.380253625561777,0.338506137875646,36483.2510818672,36523.6784865859,38407.3792822047,"additive","norm",FALSE,TRUE,FALSE,35892.8084302137,35763.804348052,35966.5867615666,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8668",602,602,"russ059x.rwl",4707,298,0.262813375315557,485.603148075393,325.047515371822,-388.427336332002,0.330631367073929,0.285541214209551,1372.854672664,1413.2820773827,3296.98287300154,"multiplicative","lnorm",FALSE,TRUE,FALSE,782.412021010561,653.407938848787,856.190352363462,1.26295637716168e-170,1.30094355867134e-142,1.20400212900488e-186,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8669",602,602,"russ059x.rwl",4707,28,13.0602257190429,910367.834714255,802700.04738704,-18773.4162882302,0.118268444052629,0.113180444050368,37602.8325764604,37603.179733365,37783.6231456196,"additive","norm",TRUE,FALSE,FALSE,37012.3899248069,36843.3055948311,35342.8306249815,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8670",602,602,"russ059x.rwl",4707,28,0.305834031621103,485.603148075393,440.173144748189,-1102.00097573943,0.0935537660891563,0.0883231509330135,2260.00195147885,2260.34910838351,2440.79252063808,"multiplicative","lnorm",TRUE,FALSE,FALSE,1669.55929982541,1500.4749698496,0,0,0,1,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8671",602,602,"russ059x.rwl",4707,0,13.908570331582,910367.834714255,910367.834714255,-59656.3137075759,0,0.000212449543233517,119312.627415152,119312.627415152,119312.627415152,"additive","norm",FALSE,FALSE,FALSE,118722.184763498,118552.753276618,116871.834894514,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8672",602,602,"russ059x.rwl",4707,0,0.321229029298084,485.603148075393,485.603148075393,-388032.630722597,0,0.000212449543233517,776065.261445195,776065.261445195,776065.261445195,"multiplicative","lnorm",FALSE,FALSE,FALSE,775474.818793542,775305.387306661,773624.468924557,0,0,0,2,1,1,2,2,2,14,0.227306056490892,0.558649748128709,0.495507824798082,1,0.999976035080556,1
"8673",603,603,"russ060e.rwl",3609,521,23.8673731847111,5186240.20448878,2055302.62187967,-16570.0463730819,0.603700842837791,0.536966528807885,34182.0927461638,34358.2909968927,37407.7006545827,"additive","norm",TRUE,TRUE,TRUE,28769.6100624165,28900.9495425307,30305.0241915679,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8674",603,603,"russ060e.rwl",3609,521,0.45675297913236,2050.54358744015,752.712808478198,-2292.3914326472,0.632920356783116,0.571106427225869,5626.78286529441,5802.98111602327,8852.3907737133,"multiplicative","lnorm",TRUE,TRUE,TRUE,214.300181547077,345.639661661247,1749.71431069849,2.91948898895184e-47,8.81659937184238e-76,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8675",603,603,"russ060e.rwl",3609,498,28.9308621912605,5186240.20448878,3019877.19196398,-17264.405462999,0.417713589634697,0.324690013308257,35524.810925998,35684.6192861266,38608.0215563101,"additive","norm",FALSE,TRUE,TRUE,30112.3282422507,30227.2778317646,31505.3450932953,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8676",603,603,"russ060e.rwl",3609,498,0.548910182345775,2050.54358744015,1087.0990169246,-2955.69715094805,0.469848374068599,0.385153627013663,6907.3943018961,7067.20266202472,9990.60493220821,"multiplicative","lnorm",FALSE,TRUE,TRUE,1494.91161814877,1609.8612076627,2887.9284691934,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8677",603,603,"russ060e.rwl",3609,273,30.6608825792276,5186240.20448878,3391843.71169816,-17474.0116278277,0.345991782493518,0.292667371473805,35494.0232556553,35538.88202627,37184.2170349228,"additive","norm",TRUE,FALSE,TRUE,30081.540571908,30081.540571908,30081.540571908,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8678",603,603,"russ060e.rwl",3609,273,0.641134970066894,2050.54358744015,1483.08301183238,-3516.19351179442,0.276736656115744,0.217765544144366,7578.38702358883,7623.24579420353,9268.58080285632,"multiplicative","lnorm",TRUE,FALSE,TRUE,2165.90433984151,2165.90433984151,2165.90433984151,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8679",603,603,"russ060e.rwl",3609,250,36.699268170239,5186240.20448878,4859385.31350587,-18122.7985080482,0.0630234771424598,-0.00643384771360678,36745.5970160965,36782.9704526659,38293.3935172572,"additive","norm",FALSE,FALSE,TRUE,31333.1143323492,31325.6289983039,31190.7170542424,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8680",603,603,"russ060e.rwl",3609,250,0.731707339193117,2050.54358744015,1931.70743386649,-3993.08903712074,0.0579534881879837,-0.0118796709192481,8486.17807424149,8523.55151081088,10033.9745754022,"multiplicative","lnorm",FALSE,FALSE,TRUE,3073.69539049416,3066.21005644885,2931.29811238738,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8681",603,603,"russ060e.rwl",3609,273,24.8237361497936,5186240.20448878,2223314.09817594,-16711.8364427356,0.571305221024738,0.536351689885268,33969.6728854711,34014.5316560858,35659.8666647386,"additive","norm",TRUE,TRUE,FALSE,28557.1902017238,28557.1902017238,28557.1902017238,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8682",603,603,"russ060e.rwl",3609,273,0.474931281937429,2050.54358744015,813.81947900633,-2433.24134187366,0.603120126784389,0.570760616738032,5412.48268374733,5457.34145436202,7102.67646301481,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,0,1,1,1,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8683",603,603,"russ060e.rwl",3609,250,30.4804356941873,5186240.20448878,3352037.51206781,-17452.709022084,0.353667130734407,0.305754988892451,35405.4180441679,35442.7914807373,36953.2145453286,"additive","norm",FALSE,TRUE,FALSE,29992.9353604206,29985.4500263753,29850.5380823138,0,0,0,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
"8684",603,603,"russ060e.rwl",3609,250,0.572319401842218,2050.54358744015,1181.79858779192,-3106.4176688745,0.423665707458941,0.380942504469145,6712.83533774901,6750.20877431839,8260.6318389097,"multiplicative","lnorm",FALSE,TRUE,FALSE,1300.35265400168,1292.86731995637,1157.95537589489,4.28557321890486e-283,1.80895829711204e-281,3.57425044008229e-252,2,2,2,2,10,10,10,0.45675297913236,0.632920356783116,0.571106427225869,1,1,1
