"","X","id","effect","type","model"
"886",1036,-343,0.939662538739671,"T","RCS"
"887",1035,-344,0.899703155417473,"T","RCS"
"888",1034,-345,0.952085581868887,"T","RCS"
"889",1033,-346,0.817646706542108,"T","RCS"
"890",1032,-347,0.845175671404928,"T","RCS"
"891",1031,-348,0.681629045321894,"T","RCS"
"892",1030,-349,1.03165580132947,"T","RCS"
"893",1344,-35,1.01037343104275,"T","RCS"
"894",1029,-350,0.938461276930616,"T","RCS"
"895",1028,-351,1.00696241567548,"T","RCS"
"896",1027,-352,1.01141150165204,"T","RCS"
"897",1026,-353,0.949963678493581,"T","RCS"
"898",1025,-354,1.00086085087921,"T","RCS"
"899",1024,-355,0.986768996799338,"T","RCS"
"900",1023,-356,0.97116818281224,"T","RCS"
"901",1022,-357,0.997061007024737,"T","RCS"
"902",1021,-358,0.979697737945784,"T","RCS"
"903",1020,-359,0.976055437283375,"T","RCS"
"904",1343,-36,1.03336770819029,"T","RCS"
"905",1019,-360,0.924334390557368,"T","RCS"
"906",1018,-361,0.952898074047157,"T","RCS"
"907",1017,-362,0.992038888860617,"T","RCS"
"908",1016,-363,1.00633331282035,"T","RCS"
"909",1015,-364,0.985304820036656,"T","RCS"
"910",1014,-365,0.993076892068472,"T","RCS"
"911",1013,-366,0.974467868535332,"T","RCS"
"912",1012,-367,0.966688104180309,"T","RCS"
"913",1011,-368,0.986559264275655,"T","RCS"
"914",1010,-369,0.96468915986605,"T","RCS"
"915",1342,-37,1.03202682173172,"T","RCS"
"916",1009,-370,1.00545356385015,"T","RCS"
"917",1008,-371,1.04304602254135,"T","RCS"
"918",1007,-372,0.934711075382146,"T","RCS"
"919",1006,-373,0.91755551897483,"T","RCS"
"920",1005,-374,0.931633984492918,"T","RCS"
"921",1004,-375,0.938115721051329,"T","RCS"
"922",1003,-376,0.98786043540606,"T","RCS"
"923",1002,-377,0.962505759205443,"T","RCS"
"924",1001,-378,0.946236424219676,"T","RCS"
"925",1000,-379,0.924678934179796,"T","RCS"
"926",1341,-38,1.01805915550465,"T","RCS"
"927",999,-380,0.909555555425858,"T","RCS"
"928",998,-381,1.02696342455649,"T","RCS"
"929",997,-382,0.934301257181465,"T","RCS"
"930",996,-383,0.947401939524728,"T","RCS"
"931",995,-384,0.963553809468773,"T","RCS"
"932",994,-385,0.972237353668758,"T","RCS"
"933",993,-386,0.991516871766226,"T","RCS"
"934",992,-387,1.01891593223606,"T","RCS"
"935",991,-388,0.984689285696183,"T","RCS"
"936",990,-389,0.963508983719086,"T","RCS"
"937",1340,-39,1.03186918264792,"T","RCS"
"938",989,-390,0.989896025743026,"T","RCS"
"939",988,-391,0.938050592043905,"T","RCS"
"940",987,-392,0.986054420981691,"T","RCS"
"941",986,-393,1.00755348364989,"T","RCS"
"942",985,-394,0.990770168951597,"T","RCS"
"943",984,-395,1.01042584082848,"T","RCS"
"944",983,-396,0.941356340000374,"T","RCS"
"945",982,-397,0.900758935287827,"T","RCS"
"946",981,-398,0.988021274915481,"T","RCS"
"947",980,-399,0.876830528638869,"T","RCS"
"948",1375,-4,1.02226392537007,"T","RCS"
"949",1339,-40,1.02938520602407,"T","RCS"
"950",979,-400,0.945126324812691,"T","RCS"
"951",978,-401,0.920399632978496,"T","RCS"
"952",977,-402,0.905273717585389,"T","RCS"
"953",976,-403,0.820326539695413,"T","RCS"
"954",975,-404,0.918734735599542,"T","RCS"
"955",974,-405,0.998194717467579,"T","RCS"
"956",973,-406,0.967752781023576,"T","RCS"
"957",972,-407,0.964129272927667,"T","RCS"
"958",971,-408,0.981731169839541,"T","RCS"
"959",970,-409,0.956767679757879,"T","RCS"
"960",1338,-41,1.03929045835241,"T","RCS"
"961",969,-410,0.961283529963068,"T","RCS"
"962",968,-411,1.01219451825953,"T","RCS"
"963",967,-412,0.961252823547069,"T","RCS"
"964",966,-413,0.974705938952316,"T","RCS"
"965",965,-414,1.00316490271675,"T","RCS"
"966",964,-415,0.944068285939163,"T","RCS"
"967",963,-416,1.00000565640417,"T","RCS"
"968",962,-417,1.01575621155607,"T","RCS"
"969",961,-418,0.987752361406009,"T","RCS"
"970",960,-419,0.983645991784974,"T","RCS"
"971",1337,-42,1.04325416540351,"T","RCS"
"972",959,-420,1.0128481668034,"T","RCS"
"973",958,-421,1.02347949381998,"T","RCS"
"974",957,-422,1.0248716910803,"T","RCS"
"975",956,-423,0.975177361027518,"T","RCS"
"976",955,-424,0.995632559233684,"T","RCS"
"977",954,-425,0.950117179395973,"T","RCS"
"978",953,-426,0.981419168502634,"T","RCS"
"979",952,-427,0.998884925827744,"T","RCS"
"980",951,-428,1.01560193908648,"T","RCS"
"981",950,-429,1.05902895972847,"T","RCS"
"982",1336,-43,1.02103747150924,"T","RCS"
"983",949,-430,1.0166454793175,"T","RCS"
"984",948,-431,1.00403376792069,"T","RCS"
"985",947,-432,1.07218495790606,"T","RCS"
"986",946,-433,1.00196800236593,"T","RCS"
"987",945,-434,1.0201709089237,"T","RCS"
"988",944,-435,1.0197129474679,"T","RCS"
"989",943,-436,0.982090255023098,"T","RCS"
"990",942,-437,1.0384007889709,"T","RCS"
"991",941,-438,1.05744214849923,"T","RCS"
"992",940,-439,0.997427157941959,"T","RCS"
"993",1335,-44,1.0198504750653,"T","RCS"
"994",939,-440,1.01383094820237,"T","RCS"
"995",938,-441,1.00116438073762,"T","RCS"
"996",937,-442,1.02108723965044,"T","RCS"
"997",936,-443,1.02347815601518,"T","RCS"
"998",935,-444,1.03294997411609,"T","RCS"
