"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice"
"711",213,213,"nepa001p.rwl",3156,266.346433959909,NA,2421.4840728752,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"712",213,213,"nepa001p.rwl",3156,246.763119394491,0.806255877092532,2421.4840728752,2050.90314163741,-3798.01240339792,0.153038764693492,0.0814901614900931,8089.55104558482,8131.59631405688,9584.21023382842,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"713",215,215,"nepa001x.rwl",3156,267.64244721507,NA,690.235370223727,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"714",215,215,"nepa001x.rwl",3156,248.762275963838,0.408999348108078,690.235370223727,527.769872605186,-1656.07435254669,0.235376952018383,0.170213809336221,3809.67325702105,3852.43055227244,5316.44145791793,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"715",216,216,"nepa002.rwl",4333,286.297270944441,NA,2153.00911163594,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"716",216,216,"nepa002.rwl",4333,266.468242121855,0.597629633269063,2153.00911163594,1547.22222552762,-3917.20133559058,0.281367544073244,0.234454325103049,8367.33915542486,8402.40064137367,10065.8118401135,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"717",217,217,"nepa002e.rwl",4333,286.678417897548,NA,2232.68383977254,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"718",217,217,"nepa002e.rwl",4333,266.737279936303,0.610478836052218,2232.68383977254,1614.46886094755,-4009.3746736016,0.27689320261662,0.229636926603765,8552.22390707582,8587.35842049129,10252.4114429428,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"719",219,219,"nepa002l.rwl",4333,285.724885052101,NA,1945.82982478845,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"720",219,219,"nepa002l.rwl",4333,265.725473268089,0.583895150172177,1945.82982478845,1476.92412298136,-3816.45999384622,0.24097981017331,0.191577691469177,8164.37093422862,8199.23122324791,9858.10919878856,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"721",220,220,"nepa002n.rwl",4333,286.424482774526,NA,501.784722712566,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"722",220,220,"nepa002n.rwl",4333,266.303445342244,0.326186857563976,501.784722712566,460.915555717604,-1293.56628319089,0.0814476111867857,0.0215230236981077,3119.73945706628,3154.75625061667,4817.16172454021,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"723",221,221,"nepa002p.rwl",4333,284.45095463665,NA,2390.25204507385,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"724",221,221,"nepa002p.rwl",4333,264.09790340775,0.695524944587385,2390.25204507385,2095.62643708951,-4574.49861603219,0.123261314049095,0.066570810165176,9677.19303887987,9711.61461483,11360.55714805,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"725",223,223,"nepa002x.rwl",4333,286.056346760393,NA,851.014872274161,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"726",223,223,"nepa002x.rwl",4333,266.198169002674,0.411133578824986,851.014872274161,732.241510669393,-2296.42947548354,0.139566728472524,0.0834574471156527,5125.25528897243,5160.24354777398,6822.0065234344,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"727",225,225,"nepa004.rwl",2847,317.978334240364,NA,2738.10019633353,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"728",225,225,"nepa004.rwl",2847,303.354648716597,0.733565097378618,2738.10019633353,1531.48312245412,-3157.10655223208,0.44067674203272,0.374191849751494,6920.92240189736,6993.5455048402,8727.1023772798,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"729",226,226,"nepa005.rwl",2131,216.661544049811,NA,2031.26143091736,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"730",226,226,"nepa005.rwl",2131,200.315142900034,0.564653925911685,2031.26143091736,679.11653938113,-1805.30146669492,0.665667585154499,0.63115262389814,4011.23321918991,4053.02913365707,5145.88762423408,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"731",227,227,"nepa006.rwl",1942,190.93610456772,NA,1248.74213943231,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"732",227,227,"nepa006.rwl",1942,178.727521397237,0.60689966549115,1248.74213943231,714.923102912116,-1785.25976109446,0.427485402841355,0.369779290172159,3927.97456498339,3964.43005619286,4923.75024077259,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"733",228,228,"nepa007.rwl",2853,148.889868460647,NA,2950.94749072046,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"734",228,228,"nepa007.rwl",2853,122.638870533212,0.815998786219257,2950.94749072046,1899.01566250543,-3467.59573523617,0.356472567378083,0.327803118045366,7180.46921153877,7191.58018639108,7910.92182000469,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"735",229,229,"nepa008.rwl",3484,232.672017167812,NA,3049.78047635862,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"736",229,229,"nepa008.rwl",3484,208.745003654299,0.568882881503747,3049.78047635862,1127.19539357927,-2977.8246971665,0.630401137945143,0.606957980989767,6373.1394016416,6399.8833306289,7658.16035500728,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"737",230,230,"nepa009.rwl",6913,408.910377583704,NA,3140.2454752387,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"738",230,230,"nepa009.rwl",6913,383.881572943493,0.519973606710162,3140.2454752387,1868.81507717881,-5287.67752347074,0.404882487081126,0.369983513815707,11343.1181928285,11388.3835921221,13969.3130612708,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"739",232,232,"nepa011.rwl",5845,345.660554124495,NA,4538.25489149082,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"740",232,232,"nepa011.rwl",5845,325.709582883294,0.676930835620017,4538.25489149082,2677.92742171003,-6012.55753761258,0.409921327528096,0.375205959224144,12676.5342409918,12715.1014181142,14850.1056391793,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"741",233,233,"nepa012.rwl",7250,350.812747092608,NA,5774.01243092253,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"742",233,233,"nepa012.rwl",7250,324.847115019141,0.694730323636832,5774.01243092253,3498.73146348632,-7646.12575683388,0.394055432795922,0.365719105322756,15941.945743706,15972.5200239132,18179.7384993133,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"743",238,238,"nepa017.rwl",4013,275.112489886806,NA,3196.92900510414,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"744",238,238,"nepa017.rwl",4013,254.475088371593,0.61686776901209,3196.92900510414,1526.66968791716,-3755.01766275227,0.522457431654029,0.490251939457291,8018.98550224773,8053.58915609918,9621.49004362334,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"745",239,239,"nepa018.rwl",9995,594.662058921482,NA,5636.05969044137,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"746",239,239,"nepa018.rwl",9995,563.752138388171,0.612926290908616,5636.05969044137,3754.53230904141,-9289.13225743146,0.333837376596807,0.294088188967,19705.7687916393,19773.2919851646,23770.3316482857,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"747",240,240,"nepa019.rwl",6609,501.539488770316,NA,4396.70750727833,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"748",240,240,"nepa019.rwl",6609,477.46822642174,0.641711033901704,4396.70750727833,2721.12848121413,-6445.39882613342,0.381098588725867,0.333005083114364,13845.7341051103,13920.26381441,17090.6977618478,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"749",241,241,"nepa020.rwl",4686,311.695618341016,NA,3388.16478331085,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"750",241,241,"nepa020.rwl",4686,293.011170287739,0.705482253419809,3388.16478331085,2331.74890833601,-5013.8239835614,0.311795896167282,0.266049527681711,10613.6703076983,10652.9001693504,12504.2764255194,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"751",242,242,"nepa021.rwl",10701,522.898285898474,NA,9656.60008742192,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"752",242,242,"nepa021.rwl",10701,484.839824640997,0.825653142498869,9656.60008742192,7294.22329538535,-13133.4581208168,0.244638565400844,0.208864464585693,27236.5958909156,27282.7145011653,30765.3049697438,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"753",243,243,"nepa022.rwl",4040,282.88742830554,NA,1795.25737451108,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"754",243,243,"nepa022.rwl",4040,263.838926470977,0.553879720361784,1795.25737451108,1239.09550555268,-3345.14845679521,0.309795061618872,0.261753486718699,7217.97476653238,7254.99295817341,8881.21535134227,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"755",244,244,"nepa023.rwl",6445,427.326946963329,NA,3946.76973784696,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"756",244,244,"nepa023.rwl",6445,405.206216500432,0.571786532114471,3946.76973784696,2106.80031805348,-5541.87117831357,0.466196292666726,0.430472096671069,11894.154789628,11948.6680881469,14637.8303596342,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"757",245,245,"nepa024.rwl",4470,355.790020808881,NA,3346.19858770719,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"758",245,245,"nepa024.rwl",4470,336.587275498297,0.787662667528021,3346.19858770719,2772.62336336577,-5275.23164992656,0.171410993492298,0.104138754851943,11223.6378508497,11278.6311871296,13379.5277138367,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"759",246,246,"nepa025.rwl",5606,461.871681483906,NA,3633.02418993686,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"760",246,246,"nepa025.rwl",5606,441.839926978265,0.691208808115834,3633.02418993686,2677.89870001679,-5883.69895447329,0.262900944223184,0.199978283165107,12651.0777629031,12726.870245891,15581.180211238,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"761",247,247,"nepa026.rwl",1732,297.528178142815,NA,1481.8545204511,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"762",247,247,"nepa026.rwl",1732,289.529303555223,0.624502111269869,1481.8545204511,675.094997363287,-1641.67495454662,0.544425591010259,0.453299603309181,3862.4085162037,3979.11813385765,5442.3792164458,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"763",249,249,"nepa028.rwl",1698,205.491936020667,NA,1507.76184765964,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"764",249,249,"nepa028.rwl",1698,189.600958089652,0.743776489528017,1507.76184765964,938.786282437731,-1906.22465760086,0.377364347098369,0.299513806614532,4191.65123138103,4239.59888593281,5222.55076787098,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"765",250,250,"nepa029.rwl",9423,481.648157012437,NA,7443.52380244235,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"766",250,250,"nepa029.rwl",9423,445.57679603702,0.701928350879496,7443.52380244235,4642.25152683794,-10035.132469936,0.376336846627032,0.345452019184509,20961.418531946,21005.7533975024,24147.6975585481,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"767",252,252,"nepa031.rwl",6735,422.494043008781,NA,2546.46975380311,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"768",252,252,"nepa031.rwl",6735,398.22365100276,0.495412501539483,2546.46975380311,1652.74950335395,-4825.62593177444,0.350964408320344,0.310279322851212,10447.6991655544,10497.8841124691,13161.6224528447,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"769",256,256,"nepa035.rwl",783,137.574604261098,NA,764.208531079076,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"770",256,256,"nepa035.rwl",783,131.556057542581,0.617980207271313,764.208531079076,298.645437604852,-733.671872648464,0.609209495236648,0.530891063976826,1730.45586038209,1784.07632233245,2343.91921366455,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"771",258,258,"nepa037.rwl",4105,355.534807926155,NA,1957.20883297409,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"772",258,258,"nepa037.rwl",4105,334.657011098679,0.481523638308088,1957.20883297409,951.574018479778,-2824.30885987841,0.513810686704388,0.470785297879058,6317.93174195417,6377.53362611242,8432.95100779887,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"773",259,259,"nepa038.rwl",7470,322.680379050696,NA,6567.38357225848,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"774",259,259,"nepa038.rwl",7470,280.375598792221,0.773360160766309,6567.38357225848,4467.10387286761,-8679.10305833594,0.319804633958452,0.293373491373085,17918.9573142563,17940.9061176974,19858.7780288201,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"775",260,260,"nepa039.rwl",6320,431.711766087547,NA,5625.34572057266,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"776",260,260,"nepa039.rwl",6320,401.630962374542,0.733555371178177,5625.34572057266,3400.27590645053,-7008.92565585585,0.39554365627427,0.354626314830926,14821.1132364608,14875.7689660163,17532.7144321784,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"777",261,261,"nepa040.rwl",3781,359.776389799539,NA,2193.70597123714,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"778",261,261,"nepa040.rwl",3781,339.75115178713,0.553389313372913,2193.70597123714,1157.5861875472,-3127.3133848292,0.472314793903586,0.42037028793186,6934.12907323266,7001.43269073266,9053.40971515764,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"779",262,262,"nepa041.rwl",5169,426.841380763279,NA,4831.43491081823,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"780",262,262,"nepa041.rwl",5169,392.858106182362,0.707862683996702,4831.43491081823,2589.52758631344,-5548.07714095359,0.464025153166165,0.420051147973072,11881.8704942719,11946.6770919145,14455.261796512,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"781",263,263,"nepa042.rwl",6459,528.1519854823,NA,4986.02514423297,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"782",263,263,"nepa042.rwl",6459,509.147242775668,0.6859781372519,4986.02514423297,3038.91525891824,-6729.96538557152,0.39051345089321,0.33846024519641,14478.2252566944,14565.5496779463,17926.7965269388,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"783",264,264,"paki001.rwl",5421,439.779880474859,NA,4827.87818892592,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"784",264,264,"paki001.rwl",5421,410.207705544526,0.678100664788868,4827.87818892592,2492.22717280211,-5585.7266822116,0.483784164538632,0.441627258967304,11991.8687755123,12059.2091199734,14698.4338115818,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"785",265,265,"paki002.rwl",9689,670.452877436132,NA,5397.67611120856,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"786",265,265,"paki002.rwl",9689,633.699154281828,0.517058451403983,5397.67611120856,2590.08139572634,-7356.73732615031,0.520148793228275,0.486621309395516,15980.8729608643,16069.7165555593,20530.0385469619,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"787",266,266,"paki003.rwl",8096,606.844426248055,NA,6305.95437336116,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"788",266,266,"paki003.rwl",8096,571.843520751058,0.664734616340852,6305.95437336116,3576.95473175993,-8181.08396608365,0.432765522873048,0.38973051597127,17505.8549736694,17592.9399244209,21508.2594797385,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"789",267,267,"paki004.rwl",6291,791.471741140234,NA,4193.35518448746,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"790",267,267,"paki004.rwl",6291,769.057717393121,0.585841632440458,4193.35518448746,2158.79353111015,-5562.20826464218,0.485187055201952,0.413580719056159,12662.5319640706,12877.0673821513,17851.2684968751,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"791",268,268,"paki005.rwl",3780,437.585278729076,NA,2887.78774983135,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"792",268,268,"paki005.rwl",3780,416.280891926225,0.688351534247873,2887.78774983135,1790.59538733659,-3951.42540965282,0.379942176345486,0.303390550665737,8735.41260315809,8838.72546176573,11331.9560447935,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"793",269,269,"paki006.rwl",13772,1000.65437484516,NA,9007.09536478463,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"794",269,269,"paki006.rwl",13772,971.697344135307,0.591946325722318,9007.09536478463,4825.36463187536,-12319.9204438822,0.46427072919187,0.423644269464316,26583.235576035,26730.9260325164,33900.4982838568,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"795",270,270,"paki007.rwl",8137,878.780675982957,NA,3672.74663261202,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"796",270,270,"paki007.rwl",8137,862.709157496813,0.523452460878985,3672.74663261202,2229.28416751896,-6278.24899938625,0.393019886609081,0.321117300714203,14281.9163137661,14486.81113118,20324.4838149622,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"797",271,271,"paki008.rwl",5731,1438.73248489522,NA,4080.83487947342,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"798",271,271,"paki008.rwl",5731,1432.1473697979,0.732358646869939,4080.83487947342,3073.28084520681,-6346.31659842192,0.24689899592228,-0.00381872201152156,15556.9279364397,16512.0459513132,25085.9285732431,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"799",272,272,"paki009.rwl",23549,1564.94112902961,NA,10813.8399174325,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"800",272,272,"paki009.rwl",23549,1533.9302717204,0.5061222027297,10813.8399174325,6032.04824109174,-17377.7530491662,0.44219183128763,0.403351117259197,37823.3666417732,38037.2731150272,50197.3346221541,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"801",273,273,"paki010.rwl",9115,1047.50375755528,NA,4988.69551829037,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"802",273,273,"paki010.rwl",9115,1032.43417302417,0.530044242229666,4988.69551829037,2560.55003494156,-7146.97012802489,0.486729541710123,0.421229958778543,16358.8086020981,16622.8546492737,23707.3412464108,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"803",442,442,"russ039x.rwl",5282,311.39810039343,NA,1412.89324525934,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"804",442,442,"russ039x.rwl",5282,289.440368230184,0.404058780467231,1412.89324525934,862.19453332175,-2707.81178925211,0.389766681796621,0.354511034194769,5994.50431496458,6028.18724107625,7896.72380827203,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"805",443,443,"russ040e.rwl",6133,382.754915784784,NA,4290.93277333309,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"806",443,443,"russ040e.rwl",6133,358.757710279878,0.576395910773414,4290.93277333309,2037.24813220411,-5322.80922056479,0.525220216717209,0.495804040597128,11363.1338616893,11407.8456010963,13774.5020367609,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"807",444,444,"russ040i.rwl",6133,382.414126832144,NA,2105.57052268274,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"808",444,444,"russ040i.rwl",6133,358.089084080068,0.49866746328971,2105.57052268274,1524.83977320335,-4434.41165153407,0.275806838680223,0.231026672122184,9585.00147122828,9629.5417778225,11991.8755158797,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"809",445,445,"russ040l.rwl",6133,382.843823858241,NA,1982.53342790545,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"810",445,445,"russ040l.rwl",6133,358.84219657571,0.441312675843154,1982.53342790545,1194.24917503657,-3685.0459706199,0.397614608547461,0.360282945818282,8087.77633439121,8132.5097605807,10499.7123789724,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
